dataset,method,metric,k,primary_f1_mean,primary_f1_std,primary_f1_ci95,accuracy_mean,accuracy_std,accuracy_ci95,macro_f1_mean,macro_f1_std,macro_f1_ci95,weighted_f1_mean,weighted_f1_std,weighted_f1_ci95,retained_mean,retained_std,retained_ci95,compression_ratio_mean,compression_ratio_std,compression_ratio_ci95,runs,repeat_rows,source,elapsed_seconds_mean
ionosphere,global_topk,simplicity_prior,1.0,0.9003024918462778,0.0282021775962375,0.0201732208800705,0.9140845070422536,0.0224666405896815,0.0160705499248138,0.9003024918462778,0.0282021775962375,0.0201732208800705,0.911232035720822,0.0243782022119858,0.0174379037293568,1.0,0.0,0.0,0.0035714285714285,4.571397745542582e-19,3.2699537522162814e-19,10,10,ranked_lazyfca,
ionosphere,global_topk,stability,10.0,0.902673780690988,0.0287259052192871,0.0205478470232015,0.9140845070422534,0.0252388357853814,0.0180535211267605,0.902673780690988,0.0287259052192871,0.0205478470232015,0.9125090824943898,0.02574771405387,0.0184175254195588,10.0,0.0,0.0,0.0357142857142857,0.0,0.0,10,10,ranked_lazyfca,
ionosphere,global_topk,support,5.0,0.437453192297368,0.0487980380262338,0.0349055882744539,0.4661971830985916,0.0384001972707577,0.02746793784763,0.437453192297368,0.0487980380262338,0.0349055882744539,0.4002341195010414,0.057433107967427,0.0410823160340077,5.0,0.0,0.0,0.0178571428571428,0.0,0.0,10,10,ranked_lazyfca,
ionosphere,global_topk,supporter_opposer_ratio,1.0,0.9003024918462778,0.0282021775962375,0.0201732208800705,0.9140845070422536,0.0224666405896815,0.0160705499248138,0.9003024918462778,0.0282021775962375,0.0201732208800705,0.911232035720822,0.0243782022119858,0.0174379037293568,1.0,0.0,0.0,0.0035714285714285,4.571397745542582e-19,3.2699537522162814e-19,10,10,ranked_lazyfca,
ionosphere,global_topk,tn,213.0,0.3931623931623931,0.0,0.0,0.647887323943662,0.0,0.0,0.3931623931623931,0.0,0.0,0.5094498615625376,0.0,0.0,213.0,0.0,0.0,0.7607142857142858,1.1702778228589004e-16,8.37108160567368e-17,10,10,ranked_lazyfca,
ionosphere,global_topk,tp,10.0,0.902275802425348,0.0279226467424261,0.0199732704458358,0.9140845070422536,0.0243498638119999,0.0174176330676196,0.902275802425348,0.0279226467424261,0.0199732704458358,0.9123083254240842,0.0249537241437586,0.0178495787147851,10.0,0.0,0.0,0.0357142857142857,0.0,0.0,10,10,ranked_lazyfca,
ionosphere,global_topk,wracc,5.0,0.437453192297368,0.0487980380262338,0.0349055882744539,0.4661971830985916,0.0384001972707577,0.02746793784763,0.437453192297368,0.0487980380262338,0.0349055882744539,0.4002341195010414,0.057433107967427,0.0410823160340077,5.0,0.0,0.0,0.0178571428571428,0.0,0.0,10,10,ranked_lazyfca,
ionosphere,global_topk,youdens_j,5.0,0.437453192297368,0.0487980380262338,0.0349055882744539,0.4661971830985916,0.0384001972707577,0.02746793784763,0.437453192297368,0.0487980380262338,0.0349055882744539,0.4002341195010414,0.057433107967427,0.0410823160340077,5.0,0.0,0.0,0.0178571428571428,0.0,0.0,10,10,ranked_lazyfca,
ionosphere,ips_knn,imported_baseline,,0.8227865793452092,0.0578510487732555,0.0413812721044034,,,,0.8227865793452092,0.0578510487732555,0.0413812721044034,,,,,,,,,,10,10,imported_baseline,21.1713
ionosphere,knn,imported_baseline,,0.8747154955378036,0.0478514852256663,0.0342285122346574,,,,0.8747154955378036,0.0478514852256663,0.0342285122346574,,,,,,,,,,10,10,imported_baseline,0.499
ionosphere,logistic_regression,imported_baseline,,0.8506409037784912,0.0366908775168681,0.0262452491090666,,,,0.8506409037784912,0.0366908775168681,0.0262452491090666,,,,,,,,,,10,10,imported_baseline,5.128
ionosphere,naive_bayes,imported_baseline,,0.8805288306051173,0.030959564637372,0.0221455997023381,,,,0.8805288306051173,0.030959564637372,0.0221455997023381,,,,,,,,,,10,10,imported_baseline,0.0182999999999999
ionosphere,random_forest,imported_baseline,,0.928704749799981,0.0350376422633415,0.0250626780177988,,,,0.928704749799981,0.0350376422633415,0.0250626780177988,,,,,,,,,,10,10,imported_baseline,6.265000000000001
ionosphere,random_topk,random,3.0,0.4996593647707565,0.0209543808146857,0.0149888196093113,0.5619718309859154,0.0198852756662416,0.0142240809918771,0.4996593647707565,0.0209543808146857,0.0149888196093113,0.551421852970172,0.0192136739476024,0.0137436794424821,3.0,0.0,0.0,0.0107142857142857,0.0,0.0,10,50,ranked_lazyfca,
ionosphere,svm,imported_baseline,,0.9426978869549354,0.0346428911757236,0.0247803097199612,,,,0.9426978869549354,0.0346428911757236,0.0247803097199612,,,,,,,,,,10,10,imported_baseline,0.0822999999999999
ionosphere,xgboost,imported_baseline,,0.9260321111024232,0.0421107247362373,0.0301221048844575,,,,0.9260321111024232,0.0421107247362373,0.0301221048844575,,,,,,,,,,10,10,imported_baseline,0.2341
parkinsons,decision_tree,imported_baseline,,0.7705178168058664,0.091986817836002,0.0657988337222599,,,,0.7705178168058664,0.091986817836002,0.0657988337222599,,,,,,,,,,10,10,imported_baseline,0.0742
parkinsons,fcalc_deterministic,imported_baseline,,0.7300749317623781,0.0674320651205576,0.0482346421454274,,,,0.7300749317623781,0.0674320651205576,0.0482346421454274,,,,,,,,,,10,10,imported_baseline,2.1711
parkinsons,fcalc_randomized,imported_baseline,,0.7124619924354392,0.1019171498216126,0.0729020717567895,,,,0.7124619924354392,0.1019171498216126,0.0729020717567895,,,,,,,,,,10,10,imported_baseline,7.766599999999999
parkinsons,global_topk,balanced_precision_proxy,80.0,0.4264705882352941,0.0,0.0,0.7435897435897436,0.0,0.0,0.4264705882352941,0.0,0.0,0.6342383107088988,1.1702778228589004e-16,8.37108160567368e-17,80.0,0.0,0.0,0.5128205128205128,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,chi_squared,80.0,0.4264705882352941,0.0,0.0,0.7435897435897436,0.0,0.0,0.4264705882352941,0.0,0.0,0.6342383107088988,1.1702778228589004e-16,8.37108160567368e-17,80.0,0.0,0.0,0.5128205128205128,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,delta_stability,3.0,0.9366923690779484,0.0431466742526109,0.030863127039328,0.953846153846154,0.031519810110403,0.0225463473267351,0.9366923690779484,0.0431466742526109,0.030863127039328,0.9527217932529864,0.0322310841221576,0.023055126753303,3.0,0.0,0.0,0.0192307692307691,3.657118196434065e-18,2.615963001773025e-18,10,10,ranked_lazyfca,
parkinsons,global_topk,description_volume,1.0,0.8780262566255754,0.0672726173829141,0.0481205880295942,0.9102564102564104,0.0472023975093473,0.0337642151133744,0.8780262566255754,0.0672726173829141,0.0481205880295942,0.9084347898283468,0.049253420859921,0.0352313268972115,1.0,0.0,0.0,0.0064102564102564,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,error_rate,3.0,0.9366923690779484,0.0431466742526109,0.030863127039328,0.953846153846154,0.031519810110403,0.0225463473267351,0.9366923690779484,0.0431466742526109,0.030863127039328,0.9527217932529864,0.0322310841221576,0.023055126753303,3.0,0.0,0.0,0.0192307692307691,3.657118196434065e-18,2.615963001773025e-18,10,10,ranked_lazyfca,
parkinsons,global_topk,fn,80.0,0.4264705882352941,0.0,0.0,0.7435897435897436,0.0,0.0,0.4264705882352941,0.0,0.0,0.6342383107088988,1.1702778228589004e-16,8.37108160567368e-17,80.0,0.0,0.0,0.5128205128205128,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,fp,3.0,0.9366923690779484,0.0431466742526109,0.030863127039328,0.953846153846154,0.031519810110403,0.0225463473267351,0.9366923690779484,0.0431466742526109,0.030863127039328,0.9527217932529864,0.0322310841221576,0.023055126753303,3.0,0.0,0.0,0.0192307692307691,3.657118196434065e-18,2.615963001773025e-18,10,10,ranked_lazyfca,
parkinsons,global_topk,g_test,80.0,0.4264705882352941,0.0,0.0,0.7435897435897436,0.0,0.0,0.4264705882352941,0.0,0.0,0.6342383107088988,1.1702778228589004e-16,8.37108160567368e-17,80.0,0.0,0.0,0.5128205128205128,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,gini_gain,80.0,0.4264705882352941,0.0,0.0,0.7435897435897436,0.0,0.0,0.4264705882352941,0.0,0.0,0.6342383107088988,1.1702778228589004e-16,8.37108160567368e-17,80.0,0.0,0.0,0.5128205128205128,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,information_gain,80.0,0.4264705882352941,0.0,0.0,0.7435897435897436,0.0,0.0,0.4264705882352941,0.0,0.0,0.6342383107088988,1.1702778228589004e-16,8.37108160567368e-17,80.0,0.0,0.0,0.5128205128205128,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,interval_tightness,4.0,0.940735522812486,0.039553343819565,0.0282927918844078,0.9564102564102566,0.0297308156084206,0.0212666666666666,0.940735522812486,0.039553343819565,0.0282927918844078,0.9555667889120164,0.0299455075806936,0.0214202373816606,4.0,0.0,0.0,0.0256410256410256,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,lift,80.0,0.4264705882352941,0.0,0.0,0.7435897435897436,0.0,0.0,0.4264705882352941,0.0,0.0,0.6342383107088988,1.1702778228589004e-16,8.37108160567368e-17,80.0,0.0,0.0,0.5128205128205128,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,log_odds_ratio,5.0,0.7184932943400686,0.0879587885032648,0.0629175553116329,0.8307692307692308,0.048650425541052,0.0348,0.7184932943400686,0.0879587885032648,0.0629175553116329,0.8050232762825814,0.0590474455952365,0.0422370633732754,5.0,0.0,0.0,0.032051282051282,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,log_odds_ratio_log_tp,5.0,0.6997476647762931,0.0889774580283058,0.063646216964171,0.8153846153846155,0.0509963551800899,0.0364780603772855,0.6997476647762931,0.0889774580283058,0.063646216964171,0.7904557312977033,0.0604299580764899,0.0432259845145103,5.0,0.0,0.0,0.032051282051282,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,matthews_correlation,80.0,0.4264705882352941,0.0,0.0,0.7435897435897436,0.0,0.0,0.4264705882352941,0.0,0.0,0.6342383107088988,1.1702778228589004e-16,8.37108160567368e-17,80.0,0.0,0.0,0.5128205128205128,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,precision,3.0,0.9366923690779484,0.0431466742526109,0.030863127039328,0.953846153846154,0.031519810110403,0.0225463473267351,0.9366923690779484,0.0431466742526109,0.030863127039328,0.9527217932529864,0.0322310841221576,0.023055126753303,3.0,0.0,0.0,0.0192307692307691,3.657118196434065e-18,2.615963001773025e-18,10,10,ranked_lazyfca,
parkinsons,global_topk,precision_log_tp,5.0,0.6867415277681399,0.0928849585145117,0.0664412802222554,0.8051282051282053,0.0556540875080331,0.039809769878483,0.6867415277681399,0.0928849585145117,0.0664412802222554,0.7804687233717996,0.0639436497530364,0.0457393534929715,5.0,0.0,0.0,0.032051282051282,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,precision_sqrt_tp,5.0,0.6997476647762931,0.0889774580283058,0.063646216964171,0.8153846153846155,0.0509963551800899,0.0364780603772855,0.6997476647762931,0.0889774580283058,0.063646216964171,0.7904557312977033,0.0604299580764899,0.0432259845145103,5.0,0.0,0.0,0.032051282051282,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,query_binary_similarity,3.0,0.9366923690779484,0.0431466742526109,0.030863127039328,0.953846153846154,0.031519810110403,0.0225463473267351,0.9366923690779484,0.0431466742526109,0.030863127039328,0.9527217932529864,0.0322310841221576,0.023055126753303,3.0,0.0,0.0,0.0192307692307691,3.657118196434065e-18,2.615963001773025e-18,10,10,ranked_lazyfca,
parkinsons,global_topk,query_numeric_similarity,4.0,0.940735522812486,0.039553343819565,0.0282927918844078,0.9564102564102566,0.0297308156084206,0.0212666666666666,0.940735522812486,0.039553343819565,0.0282927918844078,0.9555667889120164,0.0299455075806936,0.0214202373816606,4.0,0.0,0.0,0.0256410256410256,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,query_similarity,4.0,0.940735522812486,0.039553343819565,0.0282927918844078,0.9564102564102566,0.0297308156084206,0.0212666666666666,0.940735522812486,0.039553343819565,0.0282927918844078,0.9555667889120164,0.0299455075806936,0.0214202373816606,4.0,0.0,0.0,0.0256410256410256,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,query_weighted_log_odds_ratio,5.0,0.7468082757296468,0.0839839876244983,0.0600743515977341,0.8435897435897436,0.0475109131955121,0.0339848986070774,0.7468082757296468,0.0839839876244983,0.0600743515977341,0.8230280584111229,0.0568948323999569,0.0406972836413896,5.0,0.0,0.0,0.032051282051282,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,query_weighted_log_odds_ratio_log_tp,5.0,0.7106286806984384,0.0884148131161982,0.0632437530037104,0.8230769230769232,0.0490243774348717,0.0350674904846196,0.7106286806984384,0.0884148131161982,0.0632437530037104,0.798456687678077,0.0594947765912041,0.0425570424584848,5.0,0.0,0.0,0.032051282051282,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,query_weighted_precision,4.0,0.940735522812486,0.039553343819565,0.0282927918844078,0.9564102564102566,0.0297308156084206,0.0212666666666666,0.940735522812486,0.039553343819565,0.0282927918844078,0.9555667889120164,0.0299455075806936,0.0214202373816606,4.0,0.0,0.0,0.0256410256410256,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,query_weighted_precision_log_tp,5.0,0.7357069261690221,0.0899216402998359,0.0643215973474632,0.8333333333333334,0.0530327933589352,0.0379347392826739,0.7357069261690221,0.0899216402998359,0.0643215973474632,0.8138908721723602,0.0616759424822488,0.0441172461394229,5.0,0.0,0.0,0.032051282051282,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,query_weighted_precision_sqrt_tp,12.0,0.7553458907224228,0.1078797110541429,0.0771671347769879,0.853846153846154,0.056758829797894,0.0406,0.7553458907224228,0.1078797110541429,0.0771671347769879,0.8308772857283573,0.0714714135596809,0.0511240171944262,12.0,0.0,0.0,0.0769230769230769,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,query_weighted_wracc,80.0,0.4264705882352941,0.0,0.0,0.7435897435897436,0.0,0.0,0.4264705882352941,0.0,0.0,0.6342383107088988,1.1702778228589004e-16,8.37108160567368e-17,80.0,0.0,0.0,0.5128205128205128,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,robustness,7.0,0.7004177518576704,0.1040018636987104,0.0743932826170478,0.8205128205128206,0.0483491816195929,0.0345845180519967,0.7004177518576704,0.1040018636987104,0.0743932826170478,0.7926434516740094,0.06640115759895,0.0474972265657493,7.0,0.0,0.0,0.0448717948717948,7.314236392868129e-18,5.23192600354605e-18,10,10,ranked_lazyfca,
parkinsons,global_topk,simplicity_prior,4.0,0.940735522812486,0.039553343819565,0.0282927918844078,0.9564102564102566,0.0297308156084206,0.0212666666666666,0.940735522812486,0.039553343819565,0.0282927918844078,0.9555667889120164,0.0299455075806936,0.0214202373816606,4.0,0.0,0.0,0.0256410256410256,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,stability,7.0,0.7004177518576704,0.1040018636987104,0.0743932826170478,0.8205128205128206,0.0483491816195929,0.0345845180519967,0.7004177518576704,0.1040018636987104,0.0743932826170478,0.7926434516740094,0.06640115759895,0.0474972265657493,7.0,0.0,0.0,0.0448717948717948,7.314236392868129e-18,5.23192600354605e-18,10,10,ranked_lazyfca,
parkinsons,global_topk,support,80.0,0.4264705882352941,0.0,0.0,0.7435897435897436,0.0,0.0,0.4264705882352941,0.0,0.0,0.6342383107088988,1.1702778228589004e-16,8.37108160567368e-17,80.0,0.0,0.0,0.5128205128205128,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,supporter_opposer_ratio,3.0,0.9366923690779484,0.0431466742526109,0.030863127039328,0.953846153846154,0.031519810110403,0.0225463473267351,0.9366923690779484,0.0431466742526109,0.030863127039328,0.9527217932529864,0.0322310841221576,0.023055126753303,3.0,0.0,0.0,0.0192307692307691,3.657118196434065e-18,2.615963001773025e-18,10,10,ranked_lazyfca,
parkinsons,global_topk,tn,80.0,0.4264705882352941,0.0,0.0,0.7435897435897436,0.0,0.0,0.4264705882352941,0.0,0.0,0.6342383107088988,1.1702778228589004e-16,8.37108160567368e-17,80.0,0.0,0.0,0.5128205128205128,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,tp,7.0,0.6762763791175074,0.105382020148361,0.0753805184718979,0.8102564102564104,0.0486504255410519,0.0347999999999999,0.6762763791175074,0.105382020148361,0.0753805184718979,0.7775530979623777,0.0671292421761193,0.0480180307109075,7.0,0.0,0.0,0.0448717948717948,7.314236392868129e-18,5.23192600354605e-18,10,10,ranked_lazyfca,
parkinsons,global_topk,wracc,80.0,0.4264705882352941,0.0,0.0,0.7435897435897436,0.0,0.0,0.4264705882352941,0.0,0.0,0.6342383107088988,1.1702778228589004e-16,8.37108160567368e-17,80.0,0.0,0.0,0.5128205128205128,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,global_topk,youdens_j,80.0,0.4264705882352941,0.0,0.0,0.7435897435897436,0.0,0.0,0.4264705882352941,0.0,0.0,0.6342383107088988,1.1702778228589004e-16,8.37108160567368e-17,80.0,0.0,0.0,0.5128205128205128,0.0,0.0,10,10,ranked_lazyfca,
parkinsons,ips_knn,imported_baseline,,0.9169909483042954,0.0429613904812892,0.0307305922224116,,,,0.9169909483042954,0.0429613904812892,0.0307305922224116,,,,,,,,,,10,10,imported_baseline,7.8649
parkinsons,knn,imported_baseline,,0.9306178607732886,0.0295267003708109,0.021120661566201,,,,0.9306178607732886,0.0295267003708109,0.021120661566201,,,,,,,,,,10,10,imported_baseline,0.4017
parkinsons,logistic_regression,imported_baseline,,0.7640444076939628,0.0822373939306336,0.0588250005412833,,,,0.7640444076939628,0.0822373939306336,0.0588250005412833,,,,,,,,,,10,10,imported_baseline,1.5984
parkinsons,naive_bayes,imported_baseline,,0.7497598400666698,0.0656211160276474,0.0469392572082474,,,,0.7497598400666698,0.0656211160276474,0.0469392572082474,,,,,,,,,,10,10,imported_baseline,0.0828
parkinsons,random_forest,imported_baseline,,0.8339022871698585,0.1002425694971385,0.0717042323824448,,,,0.8339022871698585,0.1002425694971385,0.0717042323824448,,,,,,,,,,10,10,imported_baseline,4.214499999999999
parkinsons,random_topk,random,1.0,0.4955590370060804,0.0230753035108159,0.0165059308987707,0.6225641025641026,0.0157041833543328,0.0112333155291649,0.4955590370060804,0.0230753035108159,0.0165059308987707,0.6177680589375094,0.0154116412990923,0.0110240580887797,1.0,0.0,0.0,0.0064102564102564,0.0,0.0,10,50,ranked_lazyfca,
parkinsons,svm,imported_baseline,,0.8776145534518077,0.0673844800294915,0.0482006041868549,,,,0.8776145534518077,0.0673844800294915,0.0482006041868549,,,,,,,,,,10,10,imported_baseline,0.0670999999999999
parkinsons,xgboost,imported_baseline,,0.8665042358898996,0.0622544494432225,0.0445310563377509,,,,0.8665042358898996,0.0622544494432225,0.0445310563377509,,,,,,,,,,10,10,imported_baseline,0.1674
rice,decision_tree,imported_baseline,,0.9255251899312488,0.0093344385197346,0.0066769911439451,,,,0.9255251899312488,0.0093344385197346,0.0066769911439451,,,,,,,,,,10,10,imported_baseline,0.139
rice,fcalc_deterministic,imported_baseline,,0.928740159591972,0.0091256266195826,0.0065276264869154,,,,0.928740159591972,0.0091256266195826,0.0065276264869154,,,,,,,,,,10,10,imported_baseline,3193.2062
rice,fcalc_randomized,imported_baseline,,0.9281880080916328,0.0099160060191584,0.0070929905674829,,,,0.9281880080916328,0.0099160060191584,0.0070929905674829,,,,,,,,,,10,10,imported_baseline,495.6133
rice,global_topk,balanced_precision_proxy,2396.0,0.8850154888915946,0.0073614663518874,0.0052657099336061,0.8914698162729658,0.0067782854483049,0.0048485564304462,0.8850154888915946,0.0073614663518874,0.0052657099336061,0.8889463444438302,0.0070560115037472,0.0050472158794008,2396.0,0.0,0.0,0.7860892388451444,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,chi_squared,2396.0,0.6366469854301601,0.0250580057166883,0.0179241720754309,0.6997375328083988,0.0162480170747176,0.011622323708619,0.6366469854301601,0.0250580057166883,0.0179241720754309,0.6584888064713349,0.022763591717317,0.0162829612064582,2396.0,0.0,0.0,0.7860892388451444,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,delta_stability,19.0,0.928904036690952,0.0083050314669814,0.005940648860452,0.9304461942257218,0.0080660931384889,0.0057697345521172,0.928904036690952,0.0083050314669814,0.005940648860452,0.9304131129909928,0.0080996933495908,0.005793769025266,19.0,0.0,0.0,0.0062335958005249,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,description_volume,31.0,0.9250896024626404,0.0094646565767069,0.0067701370585438,0.926771653543307,0.0092133918578482,0.0065904055943471,0.9250896024626404,0.0094646565767069,0.0067701370585438,0.9267066604028148,0.009240626323198,0.0066098866036833,31.0,0.0,0.0,0.0101706036745406,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,error_rate,19.0,0.9288980950802844,0.0084967930822356,0.0060778173258174,0.9304461942257218,0.0082537017778272,0.0059039323638807,0.9288980950802844,0.0084967930822356,0.0060778173258174,0.9304100045627172,0.0082873906958139,0.0059280302897035,19.0,0.0,0.0,0.0062335958005249,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,fn,3048.0,0.3639398998330551,0.0,0.0,0.5721784776902886,1.1702778228589004e-16,8.37108160567368e-17,0.3639398998330551,0.0,0.0,0.4164771557144672,0.0,0.0,3048.0,0.0,0.0,1.0,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,fp,19.0,0.9288980950802844,0.0084967930822356,0.0060778173258174,0.9304461942257218,0.0082537017778272,0.0059039323638807,0.9288980950802844,0.0084967930822356,0.0060778173258174,0.9304100045627172,0.0082873906958139,0.0059280302897035,19.0,0.0,0.0,0.0062335958005249,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,g_test,2396.0,0.7123785314485589,0.0234566993137561,0.0167787460652304,0.7506561679790026,0.0171331198841348,0.0122554441268922,0.7123785314485589,0.0234566993137561,0.0167787460652304,0.7275106693118388,0.0215731982601908,0.0154314641877315,2396.0,0.0,0.0,0.7860892388451444,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,gini_gain,2396.0,0.6366469854301601,0.0250580057166883,0.0179241720754309,0.6997375328083988,0.0162480170747176,0.011622323708619,0.6366469854301601,0.0250580057166883,0.0179241720754309,0.6584888064713349,0.022763591717317,0.0162829612064582,2396.0,0.0,0.0,0.7860892388451444,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,information_gain,2396.0,0.7123785314485589,0.0234566993137561,0.0167787460652304,0.7506561679790026,0.0171331198841348,0.0122554441268922,0.7123785314485589,0.0234566993137561,0.0167787460652304,0.7275106693118388,0.0215731982601908,0.0154314641877315,2396.0,0.0,0.0,0.7860892388451444,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,interval_tightness,19.0,0.928904036690952,0.0083050314669814,0.005940648860452,0.9304461942257218,0.0080660931384889,0.0057697345521172,0.928904036690952,0.0083050314669814,0.005940648860452,0.9304131129909928,0.0080996933495908,0.005793769025266,19.0,0.0,0.0,0.0062335958005249,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,lift,2396.0,0.9262266925779676,0.0069128162782452,0.0049447873026298,0.9280839895013124,0.0067144650408923,0.0048029052330875,0.9262266925779676,0.0069128162782452,0.0049447873026298,0.9279131735535214,0.0067428434445416,0.0048232045097333,2396.0,0.0,0.0,0.7860892388451444,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,log_odds_ratio,444.0,0.9249731170447072,0.0074970428806469,0.0053626888016912,0.927034120734908,0.0071932825165685,0.0051454068241469,0.9249731170447072,0.0074970428806469,0.0053626888016912,0.9267629942409188,0.0072735619453739,0.0052028312781236,444.0,0.0,0.0,0.1456692913385826,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,log_odds_ratio_log_tp,170.0,0.9241989814159872,0.0079768307293902,0.0057058845075988,0.926246719160105,0.0076221002675851,0.0054521432518229,0.9241989814159872,0.0079768307293902,0.0057058845075988,0.9259919803245398,0.0077247848251051,0.0055255942558368,170.0,0.0,0.0,0.055774278215223,7.314236392868129e-18,5.23192600354605e-18,10,10,ranked_lazyfca,
rice,global_topk,matthews_correlation,2396.0,0.9127992097737468,0.0081815157111923,0.0058522971501913,0.916010498687664,0.0077268249049237,0.0055270535396334,0.9127992097737468,0.0081815157111923,0.0058522971501913,0.9152128024424254,0.0078964103162413,0.0056483592065052,2396.0,0.0,0.0,0.7860892388451444,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,precision,19.0,0.9288980950802844,0.0084967930822356,0.0060778173258174,0.9304461942257218,0.0082537017778272,0.0059039323638807,0.9288980950802844,0.0084967930822356,0.0060778173258174,0.9304100045627172,0.0082873906958139,0.0059280302897035,19.0,0.0,0.0,0.0062335958005249,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,precision_log_tp,216.0,0.6978809598751059,0.0094915936959829,0.0067894053740905,0.7304461942257218,0.0071666307668494,0.0051263426355009,0.6978809598751059,0.0094915936959829,0.0067894053740905,0.7121796184152824,0.0086251082983423,0.0061696021246317,216.0,0.0,0.0,0.0708661417322833,1.4628472785736258e-17,1.04638520070921e-17,10,10,ranked_lazyfca,
rice,global_topk,precision_sqrt_tp,2396.0,0.5582059477403164,0.0171528259761278,0.0122695400365113,0.6614173228346456,0.0092382817506312,0.0066082095140295,0.5582059477403164,0.0171528259761278,0.0122695400365113,0.5890265121773479,0.0153713817935885,0.0109952601743535,2396.0,0.0,0.0,0.7860892388451444,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,query_binary_similarity,19.0,0.928904036690952,0.0083050314669814,0.005940648860452,0.9304461942257218,0.0080660931384889,0.0057697345521172,0.928904036690952,0.0083050314669814,0.005940648860452,0.9304131129909928,0.0080996933495908,0.005793769025266,19.0,0.0,0.0,0.0062335958005249,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,query_numeric_similarity,19.0,0.928904036690952,0.0083050314669814,0.005940648860452,0.9304461942257218,0.0080660931384889,0.0057697345521172,0.928904036690952,0.0083050314669814,0.005940648860452,0.9304131129909928,0.0080996933495908,0.005793769025266,19.0,0.0,0.0,0.0062335958005249,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,query_similarity,19.0,0.928904036690952,0.0083050314669814,0.005940648860452,0.9304461942257218,0.0080660931384889,0.0057697345521172,0.928904036690952,0.0083050314669814,0.005940648860452,0.9304131129909928,0.0080996933495908,0.005793769025266,19.0,0.0,0.0,0.0062335958005249,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,query_weighted_log_odds_ratio,274.0,0.9252859320561578,0.0084097841454896,0.0060155792063131,0.927296587926509,0.0080708365044611,0.0057731275159813,0.9252859320561578,0.0084097841454896,0.0060155792063131,0.927049809064787,0.0081598324594843,0.0058367869639792,274.0,0.0,0.0,0.0898950131233594,1.4628472785736258e-17,1.04638520070921e-17,10,10,ranked_lazyfca,
rice,global_topk,query_weighted_log_odds_ratio_log_tp,349.0,0.9250470435332612,0.0075098805345818,0.0053718716680683,0.9271653543307088,0.0071679657078626,0.0051272975284282,0.9250470435332612,0.0075098805345818,0.0053718716680683,0.926860742572603,0.0072699762090082,0.0052002663750598,349.0,0.0,0.0,0.1145013123359579,1.4628472785736258e-17,1.04638520070921e-17,10,10,ranked_lazyfca,
