dataset,method,metric,best_k,best_primary_f1_mean,best_primary_f1_ci95,best_retained_mean,best_retained_ci95,best_compression_ratio_mean,best_compression_ratio_ci95,smallest_k_within_1pct,primary_f1_within_1pct,smallest_k_within_3pct,primary_f1_within_3pct,smallest_k_within_5pct,primary_f1_within_5pct
breast_cancer,global_topk,interval_tightness,5,0.96529077333779,0.0168081485425358,5.0,0.0,0.0109890109890108,1.3079815008865127e-18,3,0.96445122784981,1,0.9445994051686524,1,0.9445994051686524
breast_cancer,global_topk,lift,388,0.3870967741935484,0.0,388.0,0.0,0.8527472527472527,0.0,388,0.3870967741935484,388,0.3870967741935484,388,0.3870967741935484
breast_cancer,global_topk,log_odds_ratio,31,0.9372533718728104,0.0190763038287687,31.0,0.0,0.0681318681318681,0.0,26,0.9315085637270448,19,0.9179932632623272,14,0.900105242869271
breast_cancer,global_topk,log_odds_ratio_log_tp,31,0.936174248204204,0.0203866776567247,31.0,0.0,0.0681318681318681,0.0,26,0.9284540777097104,19,0.912805780075662,14,0.8970077221122364
breast_cancer,global_topk,matthews_correlation,388,0.3870967741935484,0.0,388.0,0.0,0.8527472527472527,0.0,388,0.3870967741935484,388,0.3870967741935484,388,0.3870967741935484
breast_cancer,global_topk,precision,5,0.96529077333779,0.0168081485425358,5.0,0.0,0.0109890109890108,1.3079815008865127e-18,3,0.96445122784981,1,0.9445994051686524,1,0.9445994051686524
breast_cancer,global_topk,precision_log_tp,58,0.9340859557402398,0.0187299821996328,58.0,0.0,0.1274725274725274,0.0,31,0.9302367431608092,19,0.9066549212418316,16,0.8928854060500007
breast_cancer,global_topk,precision_sqrt_tp,50,0.9341789097958332,0.0180817614759406,50.0,0.0,0.1098901098901098,0.0,26,0.9274641507078788,19,0.912805780075662,14,0.8950590041635185
breast_cancer,global_topk,query_binary_similarity,5,0.96529077333779,0.0168081485425358,5.0,0.0,0.0109890109890108,1.3079815008865127e-18,3,0.96445122784981,1,0.9445994051686524,1,0.9445994051686524
breast_cancer,global_topk,query_numeric_similarity,5,0.96529077333779,0.0168081485425358,5.0,0.0,0.0109890109890108,1.3079815008865127e-18,3,0.96445122784981,1,0.9445994051686524,1,0.9445994051686524
breast_cancer,global_topk,query_similarity,5,0.96529077333779,0.0168081485425358,5.0,0.0,0.0109890109890108,1.3079815008865127e-18,3,0.96445122784981,1,0.9445994051686524,1,0.9445994051686524
breast_cancer,global_topk,query_weighted_log_odds_ratio,31,0.9372533718728104,0.0190763038287687,31.0,0.0,0.0681318681318681,0.0,26,0.931649678159963,14,0.9136144213381794,12,0.89646993568964
breast_cancer,global_topk,query_weighted_log_odds_ratio_log_tp,31,0.936174248204204,0.0203866776567247,31.0,0.0,0.0681318681318681,0.0,26,0.9305899946374312,14,0.9085559476268144,14,0.9085559476268144
breast_cancer,global_topk,query_weighted_precision,5,0.96529077333779,0.0168081485425358,5.0,0.0,0.0109890109890108,1.3079815008865127e-18,3,0.96445122784981,1,0.9445994051686524,1,0.9445994051686524
breast_cancer,global_topk,query_weighted_precision_log_tp,31,0.936174248204204,0.0203866776567247,31.0,0.0,0.0681318681318681,0.0,26,0.9286071587660616,14,0.9094700249694632,12,0.8921021465589926
breast_cancer,global_topk,query_weighted_precision_sqrt_tp,31,0.936174248204204,0.0203866776567247,31.0,0.0,0.0681318681318681,0.0,23,0.9277894810941832,14,0.9150965249616216,12,0.8996305200537364
breast_cancer,global_topk,query_weighted_wracc,388,0.3870967741935484,0.0,388.0,0.0,0.8527472527472527,0.0,388,0.3870967741935484,388,0.3870967741935484,332,0.3713495859571412
breast_cancer,global_topk,robustness,50,0.9301214017763748,0.0178712742850726,50.0,0.0,0.1098901098901098,0.0,23,0.9218143383430808,19,0.9036146669653966,16,0.8871268888833816
breast_cancer,global_topk,simplicity_prior,5,0.96529077333779,0.0168081485425358,5.0,0.0,0.0109890109890108,1.3079815008865127e-18,3,0.96445122784981,1,0.9445994051686524,1,0.9445994051686524
breast_cancer,global_topk,stability,50,0.9301214017763748,0.0178712742850726,50.0,0.0,0.1098901098901098,0.0,23,0.9218143383430808,19,0.9036146669653966,16,0.8871268888833816
breast_cancer,global_topk,support,388,0.3870967741935484,0.0,388.0,0.0,0.8527472527472527,0.0,388,0.3870967741935484,388,0.3870967741935484,388,0.3870967741935484
breast_cancer,global_topk,supporter_opposer_ratio,5,0.96529077333779,0.0168081485425358,5.0,0.0,0.0109890109890108,1.3079815008865127e-18,3,0.96445122784981,1,0.9445994051686524,1,0.9445994051686524
breast_cancer,global_topk,tn,388,0.3870967741935484,0.0,388.0,0.0,0.8527472527472527,0.0,388,0.3870967741935484,388,0.3870967741935484,388,0.3870967741935484
breast_cancer,global_topk,tp,50,0.9301214017763748,0.0178712742850726,50.0,0.0,0.1098901098901098,0.0,26,0.9218348364340696,23,0.9199720958674206,16,0.8844404616456527
breast_cancer,global_topk,wracc,388,0.3870967741935484,0.0,388.0,0.0,0.8527472527472527,0.0,388,0.3870967741935484,388,0.3870967741935484,388,0.3870967741935484
breast_cancer,global_topk,youdens_j,388,0.3870967741935484,0.0,388.0,0.0,0.8527472527472527,0.0,388,0.3870967741935484,388,0.3870967741935484,388,0.3870967741935484
breast_cancer,random_topk,random,9,0.5012237322086677,0.0173110145481319,9.0,0.0,0.0197802197802197,2.615963001773025e-18,1,0.4980428185358153,1,0.4980428185358153,1,0.4980428185358153
ionosphere,global_topk,balanced_precision_proxy,5,0.437453192297368,0.0349055882744539,5.0,0.0,0.0178571428571428,0.0,5,0.437453192297368,5,0.437453192297368,5,0.437453192297368
ionosphere,global_topk,chi_squared,213,0.3931623931623931,0.0,213.0,0.0,0.7607142857142858,8.37108160567368e-17,213,0.3931623931623931,213,0.3931623931623931,213,0.3931623931623931
ionosphere,global_topk,delta_stability,5,0.8887017442150625,0.0325067954641574,5.0,0.0,0.0178571428571428,0.0,5,0.8887017442150625,5,0.8887017442150625,5,0.8887017442150625
ionosphere,global_topk,description_volume,1,0.9003024918462778,0.0201732208800705,1.0,0.0,0.0035714285714285,3.2699537522162814e-19,1,0.9003024918462778,1,0.9003024918462778,1,0.9003024918462778
ionosphere,global_topk,error_rate,1,0.9003024918462778,0.0201732208800705,1.0,0.0,0.0035714285714285,3.2699537522162814e-19,1,0.9003024918462778,1,0.9003024918462778,1,0.9003024918462778
ionosphere,global_topk,fn,213,0.3931623931623931,0.0,213.0,0.0,0.7607142857142858,8.37108160567368e-17,213,0.3931623931623931,213,0.3931623931623931,213,0.3931623931623931
ionosphere,global_topk,fp,1,0.9003024918462778,0.0201732208800705,1.0,0.0,0.0035714285714285,3.2699537522162814e-19,1,0.9003024918462778,1,0.9003024918462778,1,0.9003024918462778
ionosphere,global_topk,g_test,213,0.3931623931623931,0.0,213.0,0.0,0.7607142857142858,8.37108160567368e-17,213,0.3931623931623931,213,0.3931623931623931,213,0.3931623931623931
ionosphere,global_topk,gini_gain,213,0.3931623931623931,0.0,213.0,0.0,0.7607142857142858,8.37108160567368e-17,213,0.3931623931623931,213,0.3931623931623931,213,0.3931623931623931
ionosphere,global_topk,information_gain,213,0.3931623931623931,0.0,213.0,0.0,0.7607142857142858,8.37108160567368e-17,213,0.3931623931623931,213,0.3931623931623931,213,0.3931623931623931
ionosphere,global_topk,interval_tightness,1,0.9003024918462778,0.0201732208800705,1.0,0.0,0.0035714285714285,3.2699537522162814e-19,1,0.9003024918462778,1,0.9003024918462778,1,0.9003024918462778
ionosphere,global_topk,lift,213,0.3931623931623931,0.0,213.0,0.0,0.7607142857142858,8.37108160567368e-17,213,0.3931623931623931,213,0.3931623931623931,213,0.3931623931623931
ionosphere,global_topk,log_odds_ratio,10,0.905238657762388,0.0186088495098207,10.0,0.0,0.0357142857142857,0.0,7,0.9012354147957622,7,0.9012354147957622,7,0.9012354147957622
ionosphere,global_topk,log_odds_ratio_log_tp,10,0.905238657762388,0.0186088495098207,10.0,0.0,0.0357142857142857,0.0,7,0.9012354147957622,7,0.9012354147957622,7,0.9012354147957622
ionosphere,global_topk,matthews_correlation,213,0.3931623931623931,0.0,213.0,0.0,0.7607142857142858,8.37108160567368e-17,213,0.3931623931623931,213,0.3931623931623931,213,0.3931623931623931
ionosphere,global_topk,precision,1,0.9003024918462778,0.0201732208800705,1.0,0.0,0.0035714285714285,3.2699537522162814e-19,1,0.9003024918462778,1,0.9003024918462778,1,0.9003024918462778
ionosphere,global_topk,precision_log_tp,10,0.905238657762388,0.0186088495098207,10.0,0.0,0.0357142857142857,0.0,7,0.8982307893303483,7,0.8982307893303483,7,0.8982307893303483
ionosphere,global_topk,precision_sqrt_tp,10,0.905238657762388,0.0186088495098207,10.0,0.0,0.0357142857142857,0.0,7,0.9012354147957622,7,0.9012354147957622,7,0.9012354147957622
ionosphere,global_topk,query_binary_similarity,1,0.9003024918462778,0.0201732208800705,1.0,0.0,0.0035714285714285,3.2699537522162814e-19,1,0.9003024918462778,1,0.9003024918462778,1,0.9003024918462778
ionosphere,global_topk,query_numeric_similarity,1,0.9003024918462778,0.0201732208800705,1.0,0.0,0.0035714285714285,3.2699537522162814e-19,1,0.9003024918462778,1,0.9003024918462778,1,0.9003024918462778
ionosphere,global_topk,query_similarity,1,0.9003024918462778,0.0201732208800705,1.0,0.0,0.0035714285714285,3.2699537522162814e-19,1,0.9003024918462778,1,0.9003024918462778,1,0.9003024918462778
ionosphere,global_topk,query_weighted_log_odds_ratio,10,0.9087164887308072,0.0172953319875566,10.0,0.0,0.0357142857142857,0.0,7,0.9012354147957622,7,0.9012354147957622,7,0.9012354147957622
ionosphere,global_topk,query_weighted_log_odds_ratio_log_tp,10,0.9069699575660138,0.0171746148158757,10.0,0.0,0.0357142857142857,0.0,7,0.9012354147957622,7,0.9012354147957622,7,0.9012354147957622
ionosphere,global_topk,query_weighted_precision,1,0.9003024918462778,0.0201732208800705,1.0,0.0,0.0035714285714285,3.2699537522162814e-19,1,0.9003024918462778,1,0.9003024918462778,1,0.9003024918462778
ionosphere,global_topk,query_weighted_precision_log_tp,10,0.9087164887308072,0.0172953319875566,10.0,0.0,0.0357142857142857,0.0,7,0.9012354147957622,7,0.9012354147957622,7,0.9012354147957622
ionosphere,global_topk,query_weighted_precision_sqrt_tp,10,0.9054893023089792,0.0177254079940144,10.0,0.0,0.0357142857142857,0.0,7,0.899891390753997,7,0.899891390753997,7,0.899891390753997
ionosphere,global_topk,query_weighted_wracc,213,0.3931623931623931,0.0,213.0,0.0,0.7607142857142858,8.37108160567368e-17,213,0.3931623931623931,213,0.3931623931623931,213,0.3931623931623931
ionosphere,global_topk,robustness,10,0.902673780690988,0.0205478470232015,10.0,0.0,0.0357142857142857,0.0,7,0.9000832717593121,7,0.9000832717593121,7,0.9000832717593121
ionosphere,global_topk,simplicity_prior,1,0.9003024918462778,0.0201732208800705,1.0,0.0,0.0035714285714285,3.2699537522162814e-19,1,0.9003024918462778,1,0.9003024918462778,1,0.9003024918462778
ionosphere,global_topk,stability,10,0.902673780690988,0.0205478470232015,10.0,0.0,0.0357142857142857,0.0,7,0.9000832717593121,7,0.9000832717593121,7,0.9000832717593121
ionosphere,global_topk,support,5,0.437453192297368,0.0349055882744539,5.0,0.0,0.0178571428571428,0.0,5,0.437453192297368,5,0.437453192297368,5,0.437453192297368
ionosphere,global_topk,supporter_opposer_ratio,1,0.9003024918462778,0.0201732208800705,1.0,0.0,0.0035714285714285,3.2699537522162814e-19,1,0.9003024918462778,1,0.9003024918462778,1,0.9003024918462778
ionosphere,global_topk,tn,213,0.3931623931623931,0.0,213.0,0.0,0.7607142857142858,8.37108160567368e-17,213,0.3931623931623931,213,0.3931623931623931,213,0.3931623931623931
ionosphere,global_topk,tp,10,0.902275802425348,0.0199732704458358,10.0,0.0,0.0357142857142857,0.0,7,0.8967554888422601,7,0.8967554888422601,7,0.8967554888422601
ionosphere,global_topk,wracc,5,0.437453192297368,0.0349055882744539,5.0,0.0,0.0178571428571428,0.0,5,0.437453192297368,5,0.437453192297368,5,0.437453192297368
ionosphere,global_topk,youdens_j,5,0.437453192297368,0.0349055882744539,5.0,0.0,0.0178571428571428,0.0,5,0.437453192297368,5,0.437453192297368,5,0.437453192297368
ionosphere,random_topk,random,3,0.4996593647707565,0.0149888196093113,3.0,0.0,0.0107142857142857,0.0,3,0.4996593647707565,1,0.4876205739300095,1,0.4876205739300095
parkinsons,global_topk,balanced_precision_proxy,80,0.4264705882352941,0.0,80.0,0.0,0.5128205128205128,0.0,80,0.4264705882352941,80,0.4264705882352941,80,0.4264705882352941
parkinsons,global_topk,chi_squared,80,0.4264705882352941,0.0,80.0,0.0,0.5128205128205128,0.0,80,0.4264705882352941,80,0.4264705882352941,80,0.4264705882352941
parkinsons,global_topk,delta_stability,3,0.9366923690779484,0.030863127039328,3.0,0.0,0.0192307692307691,2.615963001773025e-18,3,0.9366923690779484,1,0.92093647539425,1,0.92093647539425
parkinsons,global_topk,description_volume,1,0.8780262566255754,0.0481205880295942,1.0,0.0,0.0064102564102564,0.0,1,0.8780262566255754,1,0.8780262566255754,1,0.8780262566255754
