dataset,seed,repeat,method,metric,k,primary_f1,macro_f1,macro_f1_percent,cv_macro_f1,best_params,elapsed_seconds,status,error,source_classifier,source_dataset,n_train,n_test,n_features,n_classes,primary_metric,primary_value,secondary_metric,secondary_value,tertiary_metric,tertiary_value,avg_rrc_size,max_rrc_size,rrc_rc_ratio
breast_cancer,1998,1,decision_tree,imported_baseline,,0.8968325791855204,0.8968325791855204,89.68325791855204,0.9411912806247976,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.104,ok,,decision_tree,breast_cancer,455,114,30,2,configured_max_depth,10.0,max_path_features,5.0,avg_path_features,4.105263157894737,,,
breast_cancer,1999,2,decision_tree,imported_baseline,,0.922972972972973,0.922972972972973,92.29729729729728,0.9502402559958238,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",0.117,ok,,decision_tree,breast_cancer,455,114,30,2,configured_max_depth,5.0,max_path_features,5.0,avg_path_features,4.350877192982456,,,
breast_cancer,2000,3,decision_tree,imported_baseline,,0.8921475875118259,0.8921475875118259,89.21475875118259,0.9096103733672916,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}",0.127,ok,,decision_tree,breast_cancer,455,114,30,2,configured_max_depth,5.0,max_path_features,5.0,avg_path_features,4.43859649122807,,,
breast_cancer,2001,4,decision_tree,imported_baseline,,0.9105882352941176,0.9105882352941176,91.05882352941175,0.9310168237631444,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5}",0.089,ok,,decision_tree,breast_cancer,455,114,30,2,configured_max_depth,5.0,max_path_features,5.0,avg_path_features,4.614035087719298,,,
breast_cancer,2002,5,decision_tree,imported_baseline,,0.9712773998488284,0.9712773998488284,97.12773998488284,0.9220693570043684,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}",0.103,ok,,decision_tree,breast_cancer,455,114,30,2,configured_max_depth,10.0,max_path_features,8.0,avg_path_features,5.807017543859649,,,
breast_cancer,2003,6,decision_tree,imported_baseline,,0.9238222519211494,0.9238222519211494,92.38222519211494,0.9321110737674658,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.098,ok,,decision_tree,breast_cancer,455,114,30,2,configured_max_depth,10.0,max_path_features,6.0,avg_path_features,4.342105263157895,,,
breast_cancer,2004,7,decision_tree,imported_baseline,,0.9170641015277664,0.9170641015277664,91.70641015277666,0.9291474220441078,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}",0.103,ok,,decision_tree,breast_cancer,455,114,30,2,configured_max_depth,10.0,max_path_features,5.0,avg_path_features,3.982456140350877,,,
breast_cancer,2005,8,decision_tree,imported_baseline,,0.9074675324675324,0.9074675324675324,90.74675324675326,0.9387467618920768,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.121,ok,,decision_tree,breast_cancer,455,114,30,2,configured_max_depth,10.0,max_path_features,9.0,avg_path_features,5.684210526315789,,,
breast_cancer,2006,9,decision_tree,imported_baseline,,0.87995787995788,0.87995787995788,87.99578799578799,0.9434289519697918,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",0.11,ok,,decision_tree,breast_cancer,455,114,30,2,configured_max_depth,5.0,max_path_features,5.0,avg_path_features,3.1052631578947367,,,
breast_cancer,2007,10,decision_tree,imported_baseline,,0.8635897435897436,0.8635897435897436,86.35897435897436,0.9337085292821762,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.104,ok,,decision_tree,breast_cancer,455,114,30,2,configured_max_depth,10.0,max_path_features,6.0,avg_path_features,3.701754385964912,,,
breast_cancer,1998,1,fcalc_deterministic,imported_baseline,,0.8999648999648999,0.8999648999648999,89.99648999649,0.9318544193814592,"{""cv_f1"": 0.9318544193814592, ""family"": ""proximity"", ""method"": ""proximity""}",29.782,ok,,fcalc,breast_cancer,455,114,30,2,size,13650.0,,,,,,,
breast_cancer,1999,2,fcalc_deterministic,imported_baseline,,0.922051282051282,0.922051282051282,92.2051282051282,0.9193483032241464,"{""cv_f1"": 0.9193483032241465, ""family"": ""proximity"", ""method"": ""proximity""}",29.922,ok,,fcalc,breast_cancer,455,114,30,2,size,13650.0,,,,,,,
breast_cancer,2000,3,fcalc_deterministic,imported_baseline,,0.9422297297297296,0.9422297297297296,94.22297297297295,0.916767522803234,"{""cv_f1"": 0.9167675228032339, ""family"": ""proximity"", ""method"": ""proximity""}",29.79,ok,,fcalc,breast_cancer,455,114,30,2,size,13650.0,,,,,,,
breast_cancer,2001,4,fcalc_deterministic,imported_baseline,,0.9313666465984348,0.9313666465984348,93.13666465984348,0.9244355444297244,"{""cv_f1"": 0.9244355444297243, ""family"": ""proximity"", ""method"": ""proximity""}",29.841,ok,,fcalc,breast_cancer,455,114,30,2,size,13650.0,,,,,,,
breast_cancer,2002,5,fcalc_deterministic,imported_baseline,,0.9313666465984348,0.9313666465984348,93.13666465984348,0.924616120620768,"{""cv_f1"": 0.9246161206207679, ""family"": ""proximity"", ""method"": ""proximity""}",29.786,ok,,fcalc,breast_cancer,455,114,30,2,size,13650.0,,,,,,,
breast_cancer,2003,6,fcalc_deterministic,imported_baseline,,0.9105882352941176,0.9105882352941176,91.05882352941175,0.9322877745916096,"{""cv_f1"": 0.9322877745916097, ""family"": ""proximity"", ""method"": ""proximity""}",29.859,ok,,fcalc,breast_cancer,455,114,30,2,size,13650.0,,,,,,,
breast_cancer,2004,7,fcalc_deterministic,imported_baseline,,0.9415384615384615,0.9415384615384615,94.15384615384616,0.9217692619246864,"{""cv_f1"": 0.9217692619246864, ""family"": ""proximity"", ""method"": ""proximity""}",29.916,ok,,fcalc,breast_cancer,455,114,30,2,size,13650.0,,,,,,,
breast_cancer,2005,8,fcalc_deterministic,imported_baseline,,0.8830769230769231,0.8830769230769231,88.3076923076923,0.9290226240284905,"{""cv_f1"": 0.9290226240284903, ""family"": ""proximity"", ""method"": ""proximity""}",29.9,ok,,fcalc,breast_cancer,455,114,30,2,size,13650.0,,,,,,,
breast_cancer,2006,9,fcalc_deterministic,imported_baseline,,0.87995787995788,0.87995787995788,87.99578799578799,0.9315440000527818,"{""cv_f1"": 0.9315440000527818, ""family"": ""proximity"", ""method"": ""proximity""}",29.93,ok,,fcalc,breast_cancer,455,114,30,2,size,13650.0,,,,,,,
breast_cancer,2007,10,fcalc_deterministic,imported_baseline,,0.846595496546156,0.846595496546156,84.6595496546156,0.9317588083677868,"{""cv_f1"": 0.9317588083677867, ""family"": ""proximity"", ""method"": ""proximity""}",29.78,ok,,fcalc,breast_cancer,455,114,30,2,size,13650.0,,,,,,,
breast_cancer,1998,1,fcalc_randomized,imported_baseline,,0.8670494303400018,0.8670494303400018,86.70494303400018,0.9556513909071288,"{""cv_f1"": 0.9556513909071287, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 20, ""subsample_size"": 5}",31.639,ok,,fcalc_rand,breast_cancer,455,114,30,2,size,1200.0,num_iters,20.0,,,,,
breast_cancer,1999,2,fcalc_randomized,imported_baseline,,0.9614864864864864,0.9614864864864864,96.14864864864865,0.9536923448302094,"{""cv_f1"": 0.9536923448302094, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 40, ""subsample_size"": 9}",32.013,ok,,fcalc_rand,breast_cancer,455,114,30,2,size,2400.0,num_iters,40.0,,,,,
breast_cancer,2000,3,fcalc_randomized,imported_baseline,,0.9434523809523808,0.9434523809523808,94.34523809523807,0.9591858014197026,"{""cv_f1"": 0.9591858014197026, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 30, ""subsample_size"": 6}",32.031,ok,,fcalc_rand,breast_cancer,455,114,30,2,size,1800.0,num_iters,30.0,,,,,
breast_cancer,2001,4,fcalc_randomized,imported_baseline,,0.9809555629802872,0.9809555629802872,98.09555629802873,0.9463220310871898,"{""cv_f1"": 0.9463220310871898, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 50, ""subsample_size"": 6}",32.215,ok,,fcalc_rand,breast_cancer,455,114,30,2,size,3000.0,num_iters,50.0,,,,,
breast_cancer,2002,5,fcalc_randomized,imported_baseline,,0.9811507936507936,0.9811507936507936,98.11507936507935,0.9649579379553608,"{""cv_f1"": 0.9649579379553608, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 50, ""subsample_size"": 9}",32.141,ok,,fcalc_rand,breast_cancer,455,114,30,2,size,3000.0,num_iters,50.0,,,,,
breast_cancer,2003,6,fcalc_randomized,imported_baseline,,0.951575906889814,0.951575906889814,95.1575906889814,0.9599663906084784,"{""cv_f1"": 0.9599663906084785, ""family"": ""proximity"", ""method"": ""proximity-support"", ""num_iters"": 50, ""subsample_size"": 10}",32.258,ok,,fcalc_rand,breast_cancer,455,114,30,2,size,3000.0,num_iters,50.0,,,,,
breast_cancer,2004,7,fcalc_randomized,imported_baseline,,0.951575906889814,0.951575906889814,95.1575906889814,0.9618350227107032,"{""cv_f1"": 0.9618350227107033, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 20, ""subsample_size"": 6}",31.821,ok,,fcalc_rand,breast_cancer,455,114,30,2,size,1200.0,num_iters,20.0,,,,,
breast_cancer,2005,8,fcalc_randomized,imported_baseline,,0.9526381387619444,0.9526381387619444,95.26381387619442,0.9573050823812064,"{""cv_f1"": 0.9573050823812064, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 40, ""subsample_size"": 8}",31.976,ok,,fcalc_rand,breast_cancer,455,114,30,2,size,2400.0,num_iters,40.0,,,,,
breast_cancer,2006,9,fcalc_randomized,imported_baseline,,0.8891736632788334,0.8891736632788334,88.91736632788334,0.9524351238970769,"{""cv_f1"": 0.9524351238970767, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 30, ""subsample_size"": 5}",32.194,ok,,fcalc_rand,breast_cancer,455,114,30,2,size,1800.0,num_iters,30.0,,,,,
breast_cancer,2007,10,fcalc_randomized,imported_baseline,,0.8891736632788334,0.8891736632788334,88.91736632788334,0.9593402018727188,"{""cv_f1"": 0.9593402018727188, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 20, ""subsample_size"": 8}",31.998,ok,,fcalc_rand,breast_cancer,455,114,30,2,size,1200.0,num_iters,20.0,,,,,
breast_cancer,1998,1,ips_knn,imported_baseline,,0.9415384615384615,0.9415384615384615,94.15384615384616,0.9692321952999076,"{""k"": 5}",30.476,ok,,ips_knn,breast_cancer,455,114,30,2,avg_rrc_size,4.956140350877193,max_rrc_size,11.0,,,4.956140350877193,11.0,0.165204678362573
breast_cancer,1999,2,ips_knn,imported_baseline,,0.9614864864864864,0.9614864864864864,96.14864864864865,0.9715528486676084,"{""k"": 8}",30.619,ok,,ips_knn,breast_cancer,455,114,30,2,avg_rrc_size,5.096491228070176,max_rrc_size,12.0,,,5.096491228070176,12.0,0.1698830409356725
breast_cancer,2000,3,ips_knn,imported_baseline,,0.9905276277523888,0.9905276277523888,99.05276277523888,0.9640983268540646,"{""k"": 10}",30.627,ok,,ips_knn,breast_cancer,455,114,30,2,avg_rrc_size,5.289473684210527,max_rrc_size,10.0,,,5.289473684210527,10.0,0.1763157894736842
breast_cancer,2001,4,ips_knn,imported_baseline,,0.9614864864864864,0.9614864864864864,96.14864864864865,0.9597952951842624,"{""k"": 6}",30.616,ok,,ips_knn,breast_cancer,455,114,30,2,avg_rrc_size,5.017543859649122,max_rrc_size,10.0,,,5.017543859649122,10.0,0.167251461988304
breast_cancer,2002,5,ips_knn,imported_baseline,,0.9715828832571668,0.9715828832571668,97.15828832571668,0.9618484476524684,"{""k"": 5}",30.591,ok,,ips_knn,breast_cancer,455,114,30,2,avg_rrc_size,4.991228070175438,max_rrc_size,11.0,,,4.991228070175438,11.0,0.1663742690058479
breast_cancer,2003,6,ips_knn,imported_baseline,,0.9619111259605748,0.9619111259605748,96.19111259605748,0.9645048036911764,"{""k"": 3}",30.577,ok,,ips_knn,breast_cancer,455,114,30,2,avg_rrc_size,4.885964912280702,max_rrc_size,10.0,,,4.885964912280702,10.0,0.1628654970760234
breast_cancer,2004,7,ips_knn,imported_baseline,,0.9619111259605748,0.9619111259605748,96.19111259605748,0.9692265368648776,"{""k"": 4}",30.615,ok,,ips_knn,breast_cancer,455,114,30,2,avg_rrc_size,4.789473684210527,max_rrc_size,9.0,,,4.789473684210527,9.0,0.1596491228070175
breast_cancer,2005,8,ips_knn,imported_baseline,,0.9715828832571668,0.9715828832571668,97.15828832571668,0.9597371711957134,"{""k"": 6}",30.617,ok,,ips_knn,breast_cancer,455,114,30,2,avg_rrc_size,4.885964912280702,max_rrc_size,10.0,,,4.885964912280702,10.0,0.1628654970760234
breast_cancer,2006,9,ips_knn,imported_baseline,,0.9210526315789472,0.9210526315789472,92.10526315789474,0.9762555592050546,"{""k"": 9}",30.548,ok,,ips_knn,breast_cancer,455,114,30,2,avg_rrc_size,5.508771929824562,max_rrc_size,18.0,,,5.508771929824562,18.0,0.183625730994152
breast_cancer,2007,10,ips_knn,imported_baseline,,0.8891736632788334,0.8891736632788334,88.91736632788334,0.9738959285621774,"{""k"": 5}",30.488,ok,,ips_knn,breast_cancer,455,114,30,2,avg_rrc_size,5.166666666666667,max_rrc_size,13.0,,,5.166666666666667,13.0,0.1722222222222222
breast_cancer,1998,1,knn,imported_baseline,,0.9322062696457396,0.9322062696457396,93.22062696457397,0.9669217195863492,"{""n_neighbors"": 4, ""weights"": ""distance""}",0.514,ok,,knn,breast_cancer,455,114,30,2,size,120.0,,,,,,,
breast_cancer,1999,2,knn,imported_baseline,,0.9614864864864864,0.9614864864864864,96.14864864864865,0.9713031020914762,"{""n_neighbors"": 5, ""weights"": ""uniform""}",0.53,ok,,knn,breast_cancer,455,114,30,2,size,150.0,,,,,,,
breast_cancer,2000,3,knn,imported_baseline,,0.9905276277523888,0.9905276277523888,99.05276277523888,0.9618008159358642,"{""n_neighbors"": 10, ""weights"": ""distance""}",0.496,ok,,knn,breast_cancer,455,114,30,2,size,300.0,,,,,,,
breast_cancer,2001,4,knn,imported_baseline,,0.9614864864864864,0.9614864864864864,96.14864864864865,0.9619630181570594,"{""n_neighbors"": 11, ""weights"": ""uniform""}",0.555,ok,,knn,breast_cancer,455,114,30,2,size,330.0,,,,,,,
breast_cancer,2002,5,knn,imported_baseline,,0.9715828832571668,0.9715828832571668,97.15828832571668,0.9641157773227362,"{""n_neighbors"": 7, ""weights"": ""uniform""}",0.534,ok,,knn,breast_cancer,455,114,30,2,size,210.0,,,,,,,
breast_cancer,2003,6,knn,imported_baseline,,0.9422297297297296,0.9422297297297296,94.22297297297295,0.9667164413826904,"{""n_neighbors"": 9, ""weights"": ""uniform""}",0.528,ok,,knn,breast_cancer,455,114,30,2,size,270.0,,,,,,,
breast_cancer,2004,7,knn,imported_baseline,,0.9619111259605748,0.9619111259605748,96.19111259605748,0.9690351164796998,"{""n_neighbors"": 6, ""weights"": ""distance""}",0.554,ok,,knn,breast_cancer,455,114,30,2,size,180.0,,,,,,,
breast_cancer,2005,8,knn,imported_baseline,,0.9715828832571668,0.9715828832571668,97.15828832571668,0.9620419884742422,"{""n_neighbors"": 5, ""weights"": ""uniform""}",0.539,ok,,knn,breast_cancer,455,114,30,2,size,150.0,,,,,,,
breast_cancer,2006,9,knn,imported_baseline,,0.9210526315789472,0.9210526315789472,92.10526315789474,0.973832984874852,"{""n_neighbors"": 9, ""weights"": ""distance""}",0.517,ok,,knn,breast_cancer,455,114,30,2,size,270.0,,,,,,,
breast_cancer,2007,10,knn,imported_baseline,,0.8999648999648999,0.8999648999648999,89.99648999649,0.9762580310930018,"{""n_neighbors"": 6, ""weights"": ""distance""}",0.531,ok,,knn,breast_cancer,455,114,30,2,size,180.0,,,,,,,
breast_cancer,1998,1,logistic_regression,imported_baseline,,0.951575906889814,0.951575906889814,95.1575906889814,0.9834334531110004,"{""C"": 1, ""penalty"": ""l2"", ""solver"": ""liblinear""}",0.166,ok,,logistic_regression,breast_cancer,455,114,30,2,size,31.0,,,,,,,
breast_cancer,1999,2,logistic_regression,imported_baseline,,0.9811507936507936,0.9811507936507936,98.11507936507935,0.9787983624748782,"{""C"": 1, ""penalty"": ""l2"", ""solver"": ""liblinear""}",55.335,ok,,logistic_regression,breast_cancer,455,114,30,2,size,31.0,,,,,,,
breast_cancer,2000,3,logistic_regression,imported_baseline,,0.9905276277523888,0.9905276277523888,99.05276277523888,0.981061112185494,"{""C"": 0.1, ""penalty"": ""l2"", ""solver"": ""liblinear""}",56.202,ok,,logistic_regression,breast_cancer,455,114,30,2,size,31.0,,,,,,,
breast_cancer,2001,4,logistic_regression,imported_baseline,,0.9809555629802872,0.9809555629802872,98.09555629802873,0.9718196336444714,"{""C"": 0.1, ""penalty"": ""l2"", ""solver"": ""liblinear""}",25.96,ok,,logistic_regression,breast_cancer,455,114,30,2,size,31.0,,,,,,,
breast_cancer,2002,5,logistic_regression,imported_baseline,,0.9905276277523888,0.9905276277523888,99.05276277523888,0.9716707112248708,"{""C"": 0.1, ""penalty"": ""l2"", ""solver"": ""liblinear""}",27.186,ok,,logistic_regression,breast_cancer,455,114,30,2,size,31.0,,,,,,,
breast_cancer,2003,6,logistic_regression,imported_baseline,,0.9623015873015872,0.9623015873015872,96.23015873015872,0.9784420438940742,"{""C"": 1, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",27.455,ok,,logistic_regression,breast_cancer,455,114,30,2,size,31.0,,,,,,,
breast_cancer,2004,7,logistic_regression,imported_baseline,,0.9809555629802872,0.9809555629802872,98.09555629802873,0.9786765402617156,"{""C"": 0.1, ""penalty"": ""l2"", ""solver"": ""liblinear""}",27.216,ok,,logistic_regression,breast_cancer,455,114,30,2,size,31.0,,,,,,,
breast_cancer,2005,8,logistic_regression,imported_baseline,,0.9811507936507936,0.9811507936507936,98.11507936507935,0.9834048104848524,"{""C"": 0.1, ""penalty"": ""l2"", ""solver"": ""liblinear""}",54.367,ok,,logistic_regression,breast_cancer,455,114,30,2,size,31.0,,,,,,,
breast_cancer,2006,9,logistic_regression,imported_baseline,,0.9415384615384615,0.9415384615384615,94.15384615384616,0.981099993206324,"{""C"": 1, ""penalty"": ""l2"", ""solver"": ""liblinear""}",0.143,ok,,logistic_regression,breast_cancer,455,114,30,2,size,31.0,,,,,,,
breast_cancer,2007,10,logistic_regression,imported_baseline,,0.8999648999648999,0.8999648999648999,89.99648999649,0.9904862817059816,"{""C"": 1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.14,ok,,logistic_regression,breast_cancer,455,114,30,2,size,31.0,,,,,,,
breast_cancer,1998,1,naive_bayes,imported_baseline,,0.8725380579685216,0.8725380579685216,87.25380579685216,0.9527158910668464,"{""var_smoothing"": 1e-09}",0.019,ok,,naive_bayes,breast_cancer,455,114,30,2,size,122.0,,,,,,,
breast_cancer,1999,2,naive_bayes,imported_baseline,,0.922972972972973,0.922972972972973,92.29729729729728,0.9363629834345832,"{""var_smoothing"": 1e-09}",0.021,ok,,naive_bayes,breast_cancer,455,114,30,2,size,122.0,,,,,,,
breast_cancer,2000,3,naive_bayes,imported_baseline,,0.962659679004258,0.962659679004258,96.2659679004258,0.9267671441847856,"{""var_smoothing"": 1e-09}",0.02,ok,,naive_bayes,breast_cancer,455,114,30,2,size,122.0,,,,,,,
breast_cancer,2001,4,naive_bayes,imported_baseline,,0.9322062696457396,0.9322062696457396,93.22062696457397,0.9382289455569413,"{""var_smoothing"": 1e-09}",0.019,ok,,naive_bayes,breast_cancer,455,114,30,2,size,122.0,,,,,,,
breast_cancer,2002,5,naive_bayes,imported_baseline,,0.9521289997480472,0.9521289997480472,95.21289997480471,0.9310985442462988,"{""var_smoothing"": 1e-09}",0.022,ok,,naive_bayes,breast_cancer,455,114,30,2,size,122.0,,,,,,,
breast_cancer,2003,6,naive_bayes,imported_baseline,,0.9117571170551304,0.9117571170551304,91.17571170551304,0.9455630193561227,"{""var_smoothing"": 1e-09}",0.02,ok,,naive_bayes,breast_cancer,455,114,30,2,size,122.0,,,,,,,
breast_cancer,2004,7,naive_bayes,imported_baseline,,0.9526381387619444,0.9526381387619444,95.26381387619442,0.9332708743172428,"{""var_smoothing"": 1e-09}",0.022,ok,,naive_bayes,breast_cancer,455,114,30,2,size,122.0,,,,,,,
breast_cancer,2005,8,naive_bayes,imported_baseline,,0.8977745169968208,0.8977745169968208,89.77745169968208,0.935878785964993,"{""var_smoothing"": 1e-09}",0.021,ok,,naive_bayes,breast_cancer,455,114,30,2,size,122.0,,,,,,,
breast_cancer,2006,9,naive_bayes,imported_baseline,,0.9128366324016652,0.9128366324016652,91.28366324016652,0.9408445881976196,"{""var_smoothing"": 1e-09}",0.021,ok,,naive_bayes,breast_cancer,455,114,30,2,size,122.0,,,,,,,
breast_cancer,2007,10,naive_bayes,imported_baseline,,0.8830769230769231,0.8830769230769231,88.3076923076923,0.9476438101013238,"{""var_smoothing"": 1e-09}",0.017,ok,,naive_bayes,breast_cancer,455,114,30,2,size,122.0,,,,,,,
breast_cancer,1998,1,random_forest,imported_baseline,,0.9147486497714998,0.9147486497714998,91.47486497714998,0.9670451350730532,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 100}",7.677,ok,,random_forest,breast_cancer,455,114,30,2,n_estimators,100.0,max_depth,10.0,,,,,
breast_cancer,1999,2,random_forest,imported_baseline,,0.9422297297297296,0.9422297297297296,94.22297297297295,0.9624083356952744,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",8.114,ok,,random_forest,breast_cancer,455,114,30,2,n_estimators,300.0,max_depth,5.0,,,,,
breast_cancer,2000,3,random_forest,imported_baseline,,0.99062114356232,0.99062114356232,99.062114356232,0.9622786937501252,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 100}",7.703,ok,,random_forest,breast_cancer,455,114,30,2,n_estimators,100.0,max_depth,10.0,,,,,
breast_cancer,2001,4,random_forest,imported_baseline,,0.9614864864864864,0.9614864864864864,96.14864864864865,0.959725336956301,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",6.9,ok,,random_forest,breast_cancer,455,114,30,2,n_estimators,100.0,max_depth,10.0,,,,,
breast_cancer,2002,5,random_forest,imported_baseline,,1.0,1.0,100.0,0.955280799913382,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 300}",8.182,ok,,random_forest,breast_cancer,455,114,30,2,n_estimators,300.0,max_depth,10.0,,,,,
breast_cancer,2003,6,random_forest,imported_baseline,,0.9521289997480472,0.9521289997480472,95.21289997480471,0.9597030283929182,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 100}",7.628,ok,,random_forest,breast_cancer,455,114,30,2,n_estimators,100.0,max_depth,10.0,,,,,
breast_cancer,2004,7,random_forest,imported_baseline,,0.9349474199070678,0.9349474199070678,93.49474199070676,0.9600385821258304,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 100}",8.047,ok,,random_forest,breast_cancer,455,114,30,2,n_estimators,100.0,max_depth,10.0,,,,,
breast_cancer,2005,8,random_forest,imported_baseline,,0.9444805194805196,0.9444805194805196,94.44805194805195,0.954945898567624,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 100}",6.751,ok,,random_forest,breast_cancer,455,114,30,2,n_estimators,100.0,max_depth,10.0,,,,,
breast_cancer,2006,9,random_forest,imported_baseline,,0.9521289997480472,0.9521289997480472,95.21289997480471,0.9597749401944984,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",7.442,ok,,random_forest,breast_cancer,455,114,30,2,n_estimators,300.0,max_depth,10.0,,,,,
breast_cancer,2007,10,random_forest,imported_baseline,,0.9117571170551304,0.9117571170551304,91.17571170551304,0.964203431517346,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",7.218,ok,,random_forest,breast_cancer,455,114,30,2,n_estimators,300.0,max_depth,5.0,,,,,
breast_cancer,1998,1,svm,imported_baseline,,0.922972972972973,0.922972972972973,92.29729729729728,0.9835186606334204,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",0.095,ok,,svm,breast_cancer,455,114,30,2,size,31.0,,,,,,,
breast_cancer,1999,2,svm,imported_baseline,,0.9715828832571668,0.9715828832571668,97.15828832571668,0.9834629178008348,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.087,ok,,svm,breast_cancer,455,114,30,2,n_support_vectors,82.0,size,2544.0,,,,,
breast_cancer,2000,3,svm,imported_baseline,,0.9905276277523888,0.9905276277523888,99.05276277523888,0.973978613342819,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""linear""}",0.076,ok,,svm,breast_cancer,455,114,30,2,size,31.0,,,,,,,
breast_cancer,2001,4,svm,imported_baseline,,0.9712773998488284,0.9712773998488284,97.12773998488284,0.9620992737265376,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""linear""}",0.078,ok,,svm,breast_cancer,455,114,30,2,size,31.0,,,,,,,
breast_cancer,2002,5,svm,imported_baseline,,0.9905276277523888,0.9905276277523888,99.05276277523888,0.9693413164816828,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""linear""}",0.075,ok,,svm,breast_cancer,455,114,30,2,size,31.0,,,,,,,
breast_cancer,2003,6,svm,imported_baseline,,0.9623015873015872,0.9623015873015872,96.23015873015872,0.9788525628877542,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.157,ok,,svm,breast_cancer,455,114,30,2,n_support_vectors,100.0,size,3102.0,,,,,
