dataset,classifier,repeat,split_seed,macro_f1,macro_f1_percent,cv_macro_f1,best_params,elapsed_seconds,status,error
parkinsons,naive_bayes,1,1998,0.7467532467532468,74.67532467532469,0.7474932239957596,"{""var_smoothing"": 1e-07}",0.705,ok,
parkinsons,naive_bayes,2,1999,0.7592592592592593,75.92592592592592,0.7378589118768837,"{""var_smoothing"": 1e-07}",0.013,ok,
parkinsons,naive_bayes,3,2000,0.7310344827586206,73.10344827586206,0.7494235344591834,"{""var_smoothing"": 1e-07}",0.016,ok,
parkinsons,naive_bayes,4,2001,0.5984900480439259,59.84900480439259,0.7823418932016132,"{""var_smoothing"": 1e-07}",0.014,ok,
parkinsons,naive_bayes,5,2002,0.8017429193899781,80.17429193899781,0.7141000420204529,"{""var_smoothing"": 1e-07}",0.014,ok,
parkinsons,naive_bayes,6,2003,0.8017429193899781,80.17429193899781,0.7119385496864077,"{""var_smoothing"": 1e-07}",0.012,ok,
parkinsons,naive_bayes,7,2004,0.7450980392156863,74.50980392156863,0.7042062974487651,"{""var_smoothing"": 1e-07}",0.013,ok,
parkinsons,naive_bayes,8,2005,0.7450980392156863,74.50980392156863,0.726266611622552,"{""var_smoothing"": 1e-07}",0.012,ok,
parkinsons,naive_bayes,9,2006,0.7225296442687746,72.25296442687747,0.7372554981250634,"{""var_smoothing"": 1e-07}",0.015,ok,
parkinsons,naive_bayes,10,2007,0.8458498023715415,84.58498023715416,0.7112673657980528,"{""var_smoothing"": 1e-07}",0.014,ok,
parkinsons,xgboost,1,1998,0.8871745419479267,88.71745419479267,0.8791291274208126,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.411,ok,
parkinsons,xgboost,2,1999,0.8956289027653881,89.56289027653881,0.8782698332019067,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.147,ok,
parkinsons,xgboost,3,2000,0.8119575699132111,81.1957569913211,0.9026592126212186,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.146,ok,
parkinsons,xgboost,4,2001,0.7564674397859055,75.64674397859055,0.8842068316688378,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.135,ok,
parkinsons,xgboost,5,2002,0.8956289027653881,89.56289027653881,0.9097260819221308,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.145,ok,
parkinsons,xgboost,6,2003,0.9327586206896552,93.27586206896552,0.8100589140084937,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.136,ok,
parkinsons,xgboost,7,2004,0.9652096342551292,96.52096342551292,0.9046964939822082,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.142,ok,
parkinsons,xgboost,8,2005,0.8655172413793104,86.55172413793105,0.8942028555011747,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.127,ok,
parkinsons,xgboost,9,2006,0.8119575699132111,81.1957569913211,0.8784075568431012,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.132,ok,
parkinsons,xgboost,10,2007,0.8427419354838709,84.27419354838709,0.885115406882884,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.153,ok,
parkinsons,ips_knn,1,1998,0.9277777777777778,92.7777777777778,0.8884100153973211,"{""k"": 4}",6.541,ok,
parkinsons,ips_knn,2,1999,0.8956289027653881,89.56289027653881,0.8803085173463323,"{""k"": 1}",7.967,ok,
parkinsons,ips_knn,3,2000,0.8871745419479267,88.71745419479267,0.9281050901586472,"{""k"": 1}",8.045,ok,
parkinsons,ips_knn,4,2001,0.9022556390977444,90.22556390977444,0.918097674967423,"{""k"": 1}",7.928,ok,
parkinsons,ips_knn,5,2002,0.9674185463659148,96.74185463659148,0.9297319424223588,"{""k"": 4}",8.194,ok,
parkinsons,ips_knn,6,2003,0.9674185463659148,96.74185463659148,0.8417942302693856,"{""k"": 1}",8.198,ok,
parkinsons,ips_knn,7,2004,0.9327586206896552,93.27586206896552,0.8958112375384936,"{""k"": 4}",7.998,ok,
parkinsons,ips_knn,8,2005,0.837092731829574,83.7092731829574,0.8845273597709677,"{""k"": 5}",7.923,ok,
parkinsons,ips_knn,9,2006,0.8871745419479267,88.71745419479267,0.8740952177972637,"{""k"": 3}",7.916,ok,
parkinsons,ips_knn,10,2007,0.9652096342551292,96.52096342551292,0.940043341693172,"{""k"": 1}",7.939,ok,
parkinsons,knn,1,1998,0.9277777777777778,92.7777777777778,0.8816434233267776,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.471,ok,
parkinsons,knn,2,1999,0.8956289027653881,89.56289027653881,0.8803085173463323,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.389,ok,
parkinsons,knn,3,2000,0.8871745419479267,88.71745419479267,0.9107291790740824,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.389,ok,
parkinsons,knn,4,2001,0.9022556390977444,90.22556390977444,0.9034360322605643,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.412,ok,
parkinsons,knn,5,2002,0.9674185463659148,96.74185463659148,0.917108761671608,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.405,ok,
parkinsons,knn,6,2003,0.9674185463659148,96.74185463659148,0.8484857530323369,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.403,ok,
parkinsons,knn,7,2004,0.9327586206896552,93.27586206896552,0.8958112375384936,"{""n_neighbors"": 4, ""weights"": ""distance""}",0.385,ok,
parkinsons,knn,8,2005,0.9327586206896552,93.27586206896552,0.8821650217124681,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.384,ok,
parkinsons,knn,9,2006,0.9277777777777778,92.7777777777778,0.8697261263479751,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.383,ok,
parkinsons,knn,10,2007,0.9652096342551292,96.52096342551292,0.9242144325459378,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.396,ok,
parkinsons,logistic_regression,1,1998,0.7641129032258065,76.41129032258065,0.8263038899634644,"{""C"": 10, ""penalty"": ""l2"", ""solver"": ""liblinear""}",7.263,ok,
parkinsons,logistic_regression,2,1999,0.8655172413793104,86.55172413793105,0.7847789115646258,"{""C"": 10, ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.216,ok,
parkinsons,logistic_regression,3,2000,0.638888888888889,63.88888888888889,0.8185866162067665,"{""C"": 10, ""penalty"": ""l2"", ""solver"": ""liblinear""}",0.164,ok,
parkinsons,logistic_regression,4,2001,0.6834415584415585,68.34415584415585,0.8525476190476191,"{""C"": 1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.15,ok,
parkinsons,logistic_regression,5,2002,0.8555555555555555,85.55555555555556,0.7799416535845107,"{""C"": 0.1, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",0.158,ok,
parkinsons,logistic_regression,6,2003,0.810064935064935,81.0064935064935,0.7628321606154423,"{""C"": 100, ""penalty"": ""l1"", ""solver"": ""liblinear""}",7.426,ok,
parkinsons,logistic_regression,7,2004,0.7982758620689655,79.82758620689656,0.8137461641598216,"{""C"": 1000, ""penalty"": ""l2"", ""solver"": ""liblinear""}",0.149,ok,
parkinsons,logistic_regression,8,2005,0.7467532467532468,74.67532467532469,0.8509769600147752,"{""C"": 10, ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.135,ok,
parkinsons,logistic_regression,9,2006,0.8260481712756467,82.60481712756467,0.7894703977798335,"{""C"": 100, ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.165,ok,
parkinsons,logistic_regression,10,2007,0.6517857142857143,65.17857142857143,0.8217735971733982,"{""C"": 10, ""penalty"": ""l2"", ""solver"": ""liblinear""}",0.158,ok,
parkinsons,svm,1,1998,0.8427419354838709,84.27419354838709,0.8346588878915974,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.07,ok,
parkinsons,svm,2,1999,0.8871745419479267,88.71745419479267,0.8397017460756061,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.054,ok,
parkinsons,svm,3,2000,0.7367405978784957,73.67405978784957,0.9007580691851208,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.068,ok,
parkinsons,svm,4,2001,0.8260481712756467,82.60481712756467,0.9111283643892338,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.066,ok,
parkinsons,svm,5,2002,0.9277777777777778,92.7777777777778,0.8388352984401617,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.07,ok,
parkinsons,svm,6,2003,0.9327586206896552,93.27586206896552,0.7965941248294189,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.058,ok,
parkinsons,svm,7,2004,0.9652096342551292,96.52096342551292,0.8177258515019185,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.066,ok,
parkinsons,svm,8,2005,0.8871745419479267,88.71745419479267,0.8684134406626807,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.082,ok,
parkinsons,svm,9,2006,0.9277777777777778,92.7777777777778,0.8156678522224741,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.063,ok,
parkinsons,svm,10,2007,0.8427419354838709,84.27419354838709,0.8405597214335815,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.074,ok,
parkinsons,decision_tree,1,1998,0.7367405978784957,73.67405978784957,0.7924761295822677,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",0.096,ok,
parkinsons,decision_tree,2,1999,0.837092731829574,83.7092731829574,0.8420288721549227,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",0.069,ok,
parkinsons,decision_tree,3,2000,0.6060606060606061,60.60606060606061,0.8513685942604468,"{""max_depth"": 5, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}",0.069,ok,
parkinsons,decision_tree,4,2001,0.685483870967742,68.5483870967742,0.833796710173431,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.063,ok,
parkinsons,decision_tree,5,2002,0.9022556390977444,90.22556390977444,0.844910827794123,"{""max_depth"": 5, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.092,ok,
parkinsons,decision_tree,6,2003,0.8733766233766234,87.33766233766234,0.8337793453938636,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.068,ok,
parkinsons,decision_tree,7,2004,0.810064935064935,81.0064935064935,0.826645704395065,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5}",0.073,ok,
parkinsons,decision_tree,8,2005,0.7310344827586206,73.10344827586206,0.838939868478049,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.06,ok,
parkinsons,decision_tree,9,2006,0.711111111111111,71.1111111111111,0.8080304067912764,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.083,ok,
parkinsons,decision_tree,10,2007,0.8119575699132111,81.1957569913211,0.7906200207284237,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}",0.069,ok,
parkinsons,random_forest,1,1998,0.8427419354838709,84.27419354838709,0.8288458830780716,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",3.583,ok,
parkinsons,random_forest,2,1999,0.8119575699132111,81.1957569913211,0.8548089304461556,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 100}",4.374,ok,
parkinsons,random_forest,3,2000,0.6060606060606061,60.60606060606061,0.8648156529387532,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 100}",4.355,ok,
parkinsons,random_forest,4,2001,0.7833333333333332,78.33333333333331,0.8637912775584866,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",4.258,ok,
parkinsons,random_forest,5,2002,0.8871745419479267,88.71745419479267,0.8772598784194529,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 100}",4.401,ok,
parkinsons,random_forest,6,2003,0.9652096342551292,96.52096342551292,0.8292991175389787,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 300}",3.722,ok,
parkinsons,random_forest,7,2004,0.8956289027653881,89.56289027653881,0.8772828362114076,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",4.24,ok,
parkinsons,random_forest,8,2005,0.8956289027653881,89.56289027653881,0.8659306645735217,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",4.431,ok,
parkinsons,random_forest,9,2006,0.7641129032258065,76.41129032258065,0.8397902261137554,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",4.483,ok,
parkinsons,random_forest,10,2007,0.8871745419479267,88.71745419479267,0.8665327615793454,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 100}",4.298,ok,
parkinsons,fcalc,1,1998,0.8017429193899781,80.17429193899781,0.6953526136285527,"{""cv_f1"": 0.6953526136285527, ""family"": ""proximity"", ""method"": ""proximity""}",2.174,ok,
parkinsons,fcalc,2,1999,0.7450980392156863,74.50980392156863,0.7510524999920547,"{""cv_f1"": 0.7510524999920547, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.172,ok,
parkinsons,fcalc,3,2000,0.784189723320158,78.4189723320158,0.7393056678210443,"{""cv_f1"": 0.7393056678210443, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.155,ok,
parkinsons,fcalc,4,2001,0.5828877005347595,58.28877005347594,0.7423192624135863,"{""cv_f1"": 0.7423192624135863, ""family"": ""proximity"", ""method"": ""proximity""}",2.206,ok,
parkinsons,fcalc,5,2002,0.7055593685655457,70.55593685655457,0.7305057645047534,"{""cv_f1"": 0.7305057645047534, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.169,ok,
parkinsons,fcalc,6,2003,0.7291666666666666,72.91666666666666,0.6681610613734795,"{""cv_f1"": 0.6681610613734795, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.182,ok,
parkinsons,fcalc,7,2004,0.7291666666666666,72.91666666666666,0.7215759335946219,"{""cv_f1"": 0.7215759335946219, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.163,ok,
parkinsons,fcalc,8,2005,0.6820652173913043,68.20652173913044,0.7097933896085372,"{""cv_f1"": 0.7097933896085372, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.158,ok,
parkinsons,fcalc,9,2006,0.7214285714285714,72.14285714285714,0.6968690023426867,"{""cv_f1"": 0.6968690023426867, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.158,ok,
parkinsons,fcalc,10,2007,0.8194444444444444,81.94444444444444,0.701768995867494,"{""cv_f1"": 0.701768995867494, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.174,ok,
parkinsons,fcalc_rand,1,1998,0.7111111111111111,71.11111111111111,0.7653526949241235,"{""cv_f1"": 0.7653526949241235, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 30, ""subsample_size"": 5}",7.263,ok,
parkinsons,fcalc_rand,2,1999,0.8655172413793104,86.55172413793105,0.7518775995246584,"{""cv_f1"": 0.7518775995246584, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 10, ""subsample_size"": 3}",7.883,ok,
parkinsons,fcalc_rand,3,2000,0.6285714285714286,62.85714285714285,0.7955979102292584,"{""cv_f1"": 0.7955979102292584, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 20, ""subsample_size"": 3}",7.872,ok,
parkinsons,fcalc_rand,4,2001,0.6432090077410275,64.32090077410275,0.80839302991312,"{""cv_f1"": 0.80839302991312, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 50, ""subsample_size"": 7}",7.88,ok,
parkinsons,fcalc_rand,5,2002,0.561111111111111,56.1111111111111,0.7719638932496075,"{""cv_f1"": 0.7719638932496075, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 10, ""subsample_size"": 7}",7.915,ok,
parkinsons,fcalc_rand,6,2003,0.8194444444444444,81.94444444444444,0.7630122346017215,"{""cv_f1"": 0.7630122346017215, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 10, ""subsample_size"": 3}",7.637,ok,
parkinsons,fcalc_rand,7,2004,0.7641129032258065,76.41129032258065,0.8026726844583987,"{""cv_f1"": 0.8026726844583987, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 30, ""subsample_size"": 6}",7.843,ok,
parkinsons,fcalc_rand,8,2005,0.8260481712756467,82.60481712756467,0.7827918360114274,"{""cv_f1"": 0.7827918360114274, ""family"": ""proximity"", ""method"": ""proximity-support"", ""num_iters"": 40, ""subsample_size"": 6}",7.817,ok,
parkinsons,fcalc_rand,9,2006,0.6285714285714286,62.85714285714285,0.8045399019598912,"{""cv_f1"": 0.8045399019598912, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 10, ""subsample_size"": 4}",7.679,ok,
parkinsons,fcalc_rand,10,2007,0.676923076923077,67.6923076923077,0.8285942583252612,"{""cv_f1"": 0.8285942583252612, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 40, ""subsample_size"": 3}",7.877,ok,
sonar,naive_bayes,1,1998,0.5452991452991454,54.529914529914535,0.7350371292211899,"{""var_smoothing"": 1e-09}",0.021,ok,
sonar,naive_bayes,2,1999,0.7136363636363636,71.36363636363636,0.7039462629785211,"{""var_smoothing"": 1e-09}",0.017,ok,
sonar,naive_bayes,3,2000,0.7367521367521368,73.67521367521368,0.6958605395830582,"{""var_smoothing"": 1e-09}",0.016,ok,
sonar,naive_bayes,4,2001,0.5931623931623933,59.316239316239326,0.7011711095921622,"{""var_smoothing"": 1e-09}",0.017,ok,
sonar,naive_bayes,5,2002,0.641025641025641,64.1025641025641,0.6445173106463429,"{""var_smoothing"": 1e-09}",0.019,ok,
sonar,naive_bayes,6,2003,0.6111111111111112,61.11111111111112,0.6934651029712795,"{""var_smoothing"": 1e-09}",0.017,ok,
sonar,naive_bayes,7,2004,0.690300623936472,69.0300623936472,0.6699917712726062,"{""var_smoothing"": 1e-09}",0.018,ok,
sonar,naive_bayes,8,2005,0.6377228292121908,63.77228292121908,0.7038405393222839,"{""var_smoothing"": 1e-09}",0.017,ok,
sonar,naive_bayes,9,2006,0.616555082166768,61.6555082166768,0.6654750022661737,"{""var_smoothing"": 1e-09}",0.017,ok,
sonar,naive_bayes,10,2007,0.6377228292121908,63.77228292121908,0.7023773632517265,"{""var_smoothing"": 1e-09}",0.015,ok,
sonar,xgboost,1,1998,0.7343300747556067,73.43300747556067,0.8464464382484405,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.261,ok,
sonar,xgboost,2,1999,0.8803418803418803,88.03418803418803,0.8429127682353489,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.304,ok,
sonar,xgboost,3,2000,0.8803418803418803,88.03418803418803,0.8169359598125479,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.266,ok,
sonar,xgboost,4,2001,0.7569444444444444,75.69444444444444,0.828353182133608,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.29,ok,
sonar,xgboost,5,2002,0.761904761904762,76.1904761904762,0.8772966870183808,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.243,ok,
sonar,xgboost,6,2003,0.8077803203661327,80.77803203661327,0.8388496895621206,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.245,ok,
sonar,xgboost,7,2004,0.7613636363636364,76.13636363636364,0.8769479433260526,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.254,ok,
sonar,xgboost,8,2005,0.8558352402745996,85.58352402745996,0.860346964004709,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.258,ok,
sonar,xgboost,9,2006,0.9047619047619048,90.47619047619048,0.8545228403246299,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.283,ok,
sonar,xgboost,10,2007,0.8253119429590018,82.53119429590018,0.8480746735792375,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.278,ok,
sonar,ips_knn,1,1998,0.7980769230769229,79.80769230769229,0.8235142993822228,"{""k"": 1}",21.485,ok,
sonar,ips_knn,2,1999,0.8792409430707303,87.92409430707303,0.8413509580402619,"{""k"": 1}",21.275,ok,
sonar,ips_knn,3,2000,0.8568181818181818,85.68181818181819,0.806388889864212,"{""k"": 1}",21.858,ok,
sonar,ips_knn,4,2001,0.8077803203661327,80.77803203661327,0.8597061826649053,"{""k"": 1}",21.346,ok,
sonar,ips_knn,5,2002,0.7795918367346939,77.9591836734694,0.8595088191830745,"{""k"": 3}",21.214,ok,
sonar,ips_knn,6,2003,0.851764705882353,85.1764705882353,0.8527682979547624,"{""k"": 1}",21.141,ok,
sonar,ips_knn,7,2004,0.8568181818181818,85.68181818181819,0.8230746254939802,"{""k"": 1}",21.238,ok,
sonar,ips_knn,8,2005,0.9522727272727274,95.22727272727272,0.888328093033321,"{""k"": 3}",21.139,ok,
sonar,ips_knn,9,2006,0.8077803203661327,80.77803203661327,0.8713175627410441,"{""k"": 1}",21.091,ok,
sonar,ips_knn,10,2007,0.8558352402745996,85.58352402745996,0.8719372728587645,"{""k"": 1}",21.343,ok,
sonar,knn,1,1998,0.7980769230769229,79.80769230769229,0.8235142993822228,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.481,ok,
sonar,knn,2,1999,0.8792409430707303,87.92409430707303,0.8409780516911247,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.456,ok,
sonar,knn,3,2000,0.8568181818181818,85.68181818181819,0.8252240499971897,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.547,ok,
sonar,knn,4,2001,0.8077803203661327,80.77803203661327,0.8597061826649053,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.465,ok,
sonar,knn,5,2002,0.7795918367346939,77.9591836734694,0.8475387728336912,"{""n_neighbors"": 3, ""weights"": ""uniform""}",0.482,ok,
sonar,knn,6,2003,0.851764705882353,85.1764705882353,0.8522069243716104,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.421,ok,
sonar,knn,7,2004,0.8568181818181818,85.68181818181819,0.8348638550418304,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.442,ok,
sonar,knn,8,2005,0.9282051282051282,92.82051282051282,0.8884449207363556,"{""n_neighbors"": 4, ""weights"": ""distance""}",0.464,ok,
sonar,knn,9,2006,0.8077803203661327,80.77803203661327,0.8653472606417096,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.443,ok,
